set_id,fleet,year,month,day,lat,lon,hooks,sst,buoys,green,hawksbill,oliveridley,leatherback,loggerhead,turtle,total,turtle_CPUE,turtle_YN,fleetnr,sstcat,hookscat,buoyscat,cluster_label
11904_60,JV,2016,8,18,-30.56,31.4,2992,22.7,272,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11904_61,JV,2016,8,19,-30.5,31.44,3102,22.4,282,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
11904_62,JV,2016,8,20,-30.57,31.32,3157,22.6,287,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
11904_63,JV,2016,8,21,-30.35,31.79,2794,22.5,254,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11904_64,JV,2016,8,22,-30.55,31.46,3080,21.7,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
11904_65,JV,2016,8,23,-30.53,31.37,3212,21.5,292,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
11904_66,JV,2016,8,24,-30.5,31.37,3190,22.3,290,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
11904_67,JV,2016,8,25,-30.58,31.36,3201,21.9,291,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
11904_68,JV,2016,8,26,-30.54,31.38,3179,21.8,289,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
11904_69,JV,2016,8,27,-30.64,31.34,3212,22.0,292,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
11904_70,JV,2016,8,28,-30.72,31.18,3190,22.2,290,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
11904_71,JV,2016,8,29,-30.75,31.19,3201,22.5,291,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
11904_72,JV,2016,8,30,-30.81,31.13,3190,22.7,290,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
11904_73,JV,2016,8,31,-30.75,31.12,3201,22.5,291,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
11904_74,JV,2016,9,1,-30.8,31.18,3212,22.2,292,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
11904_75,JV,2016,9,2,-30.91,31.26,3140,22.0,310,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
11922_1,JV,2016,7,4,-32.86,30.92,1320,22.5,120,0,0,0,0,0,0,0,0.0,0,1,4,2,1,2
11922_2,JV,2016,7,7,-34.78,25.29,2530,21.6,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
11922_3,JV,2016,7,8,-34.88,25.04,2530,22.4,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
11922_4,JV,2016,7,9,-34.79,25.29,2585,19.8,235,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
11922_5,JV,2016,7,10,-34.82,25.16,2585,22.2,235,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
11922_6,JV,2016,7,12,-33.65,28.41,2640,22.7,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
11922_7,JV,2016,7,12,-33.26,29.04,2860,22.6,260,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_8,JV,2016,7,13,-33.01,29.37,2860,22.3,260,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_10,JV,2016,7,16,-32.83,29.32,2860,22.5,260,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_11,JV,2016,7,17,-32.83,29.29,2860,22.5,260,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_12,JV,2016,7,18,-32.74,29.39,2860,22.4,260,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_13,JV,2016,7,18,-32.66,29.44,2860,22.3,260,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_14,JV,2016,7,19,-32.53,29.53,2970,22.2,270,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_15,JV,2016,7,20,-32.48,29.66,2970,22.3,270,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_16,JV,2016,7,21,-32.43,29.62,2970,22.3,270,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_17,JV,2016,7,22,-32.43,29.74,2970,22.3,270,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_18,JV,2016,7,23,-32.35,29.87,2970,22.0,270,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_19,JV,2016,7,24,-32.28,30.44,2860,21.4,260,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_21,JV,2016,7,27,-31.92,30.37,2970,22.2,270,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_22,JV,2016,7,28,-31.77,30.57,2970,21.6,270,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_23,JV,2016,7,29,-31.5,30.9,2970,21.6,270,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_24,JV,2016,7,30,-31.84,30.62,2970,21.1,270,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
11922_25,JV,2016,7,31,-31.98,30.42,2970,22.0,270,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
12003_1,SA,2016,11,5,-35.87,18.83,1350,19.16,225,0,0,0,0,1,0,1,0.74,1,0,3,2,2,1
12003_2,SA,2016,11,6,-36.1,19.38,1200,19.9,200,0,0,0,0,0,0,0,0.0,0,0,3,2,2,1
12003_3,SA,2016,11,7,-36.77,20.33,1350,18.6,225,0,0,0,0,0,0,0,0.0,0,0,3,2,2,1
12003_4,SA,2016,11,8,-36.83,19.87,1350,19.8,225,0,0,0,0,0,0,0,0.0,0,0,3,2,2,1
12003_5,SA,2016,11,9,-36.88,19.3,1200,19.8,200,0,0,0,0,0,0,0,0.0,0,0,3,2,2,1
12003_6,SA,2016,11,10,-36.62,18.97,1350,18.6,225,0,0,0,0,0,0,0,0.0,0,0,3,2,2,1
12102_1,JV,2017,4,8,-28.65,32.83,3120,27.6,260,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
12102_2,JV,2017,4,8,-28.9,32.77,3120,27.4,260,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
12102_3,JV,2017,4,9,-29.02,32.85,3120,26.5,260,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
12102_4,JV,2017,4,10,-29.52,33.35,3120,27.6,260,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
12102_5,JV,2017,4,11,-29.67,33.42,3120,27.3,260,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
12102_6,JV,2017,4,12,-29.68,33.37,3120,27.1,260,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
12102_7,JV,2017,4,13,-29.65,33.38,3120,27.1,260,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
12102_8,JV,2017,4,14,-29.98,32.95,3120,27.1,260,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
12102_9,JV,2017,4,15,-30.25,33.05,3120,26.8,260,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
12102_10,JV,2017,4,16,-30.98,33.32,2880,26.6,240,0,0,0,0,0,0,0,0.0,0,1,5,5,2,2
12102_11,JV,2017,4,18,-30.37,32.72,3000,26.0,250,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
12102_12,JV,2017,4,19,-31.2,32.47,3120,22.8,260,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12102_13,JV,2017,4,20,-31.22,32.03,2880,24.0,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
12102_14,JV,2017,4,21,-31.25,31.5,2880,25.5,240,0,0,0,0,0,0,0,0.0,0,1,5,5,2,2
12102_15,JV,2017,4,22,-31.32,31.15,3120,25.5,260,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
12102_16,JV,2017,4,24,-34.4,26.2,2760,22.6,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_17,JV,2017,4,25,-34.4,26.15,2640,22.2,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_18,JV,2017,4,26,-34.4,26.15,2760,22.1,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_19,JV,2017,4,27,-34.43,26.09,2760,22.3,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_20,JV,2017,4,28,-34.43,26.03,2760,23.0,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_21,JV,2017,4,29,-34.38,26.21,2760,23.2,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_22,JV,2017,4,30,-34.51,25.83,2640,19.3,220,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
12102_23,JV,2017,5,1,-34.48,25.96,2640,22.0,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_24,JV,2017,5,2,-34.53,25.81,2640,22.4,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_25,JV,2017,5,3,-34.65,25.89,2760,16.9,230,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
12102_26,JV,2017,5,4,-34.73,26.42,2640,22.4,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_27,JV,2017,5,5,-34.59,25.94,2640,22.5,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_28,JV,2017,5,6,-34.62,25.61,2880,21.4,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_29,JV,2017,5,7,-34.84,25.64,2880,21.9,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_30,JV,2017,5,8,-34.7,25.72,2640,19.4,220,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
12102_31,JV,2017,5,9,-34.84,25.73,2880,21.2,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_32,JV,2017,5,10,-34.5,26.02,2760,21.1,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_33,JV,2017,5,12,-34.61,26.18,1320,21.4,110,0,0,0,0,0,0,0,0.0,0,1,4,2,1,1
12102_34,JV,2017,5,12,-34.67,26.3,2640,18.4,220,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
12102_35,JV,2017,5,14,-34.76,26.42,2400,20.8,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
12102_36,JV,2017,5,15,-34.67,26.18,2280,20.4,190,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
12102_37,JV,2017,5,16,-34.59,26.15,1800,20.1,150,0,0,0,0,0,0,0,0.0,0,1,4,3,1,1
12102_38,JV,2017,5,16,-34.57,26.19,2280,18.1,190,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
12102_39,JV,2017,5,17,-34.55,26.02,2040,18.7,170,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
12102_40,JV,2017,5,18,-34.56,26.12,2400,22.7,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
12102_41,JV,2017,5,19,-34.53,26.21,2400,21.5,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
12102_42,JV,2017,5,20,-34.51,26.14,2400,21.7,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
12102_43,JV,2017,5,22,-34.49,26.11,2040,23.1,170,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
12102_44,JV,2017,5,22,-34.47,26.14,2400,20.1,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
12102_45,JV,2017,5,23,-34.47,26.06,2160,18.6,180,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
12102_46,JV,2017,5,24,-34.44,26.08,2400,19.2,200,0,0,0,0,0,0,0,0.0,0,1,3,4,2,1
12102_47,JV,2017,5,25,-34.44,25.98,2400,19.3,200,0,0,0,0,0,0,0,0.0,0,1,3,4,2,1
12102_48,JV,2017,5,26,-34.44,25.98,2160,21.3,180,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
12102_49,JV,2017,5,27,-34.43,25.99,2160,22.5,180,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
12102_50,JV,2017,6,2,-34.45,26.04,2460,21.2,205,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
12102_51,JV,2017,6,3,-34.43,26.0,2460,21.3,205,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
12102_52,JV,2017,6,5,-34.44,26.03,2400,19.6,200,0,0,0,0,0,0,0,0.0,0,1,3,4,2,1
12102_53,JV,2017,6,8,-34.47,25.89,2400,17.8,200,0,0,0,0,0,0,0,0.0,0,1,3,4,2,1
12102_54,JV,2017,6,9,-34.47,25.9,2640,18.7,220,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
12102_55,JV,2017,6,14,-34.45,25.92,2400,20.6,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
12102_56,JV,2017,6,14,-34.44,25.91,1920,20.0,160,0,0,0,0,0,0,0,0.0,0,1,4,3,1,1
12102_57,JV,2017,6,16,-32.76,31.57,2640,23.4,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
12102_58,JV,2017,6,18,-32.6,31.07,2640,23.6,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
12102_59,JV,2017,6,18,-32.34,30.35,2640,23.2,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
12102_60,JV,2017,6,19,-32.47,30.34,2160,22.1,180,0,0,0,0,0,0,0,0.0,0,1,4,4,1,2
12102_61,JV,2017,6,20,-32.61,29.84,2640,22.4,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
12102_62,JV,2017,6,21,-32.4,29.93,2400,22.1,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,2
12102_63,JV,2017,6,23,-34.0,27.02,2640,21.5,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_64,JV,2017,6,24,-34.49,26.0,2640,21.4,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_65,JV,2017,6,25,-34.47,26.01,2700,22.4,225,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_66,JV,2017,6,26,-34.64,25.36,2700,22.8,225,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_67,JV,2017,6,27,-34.62,25.39,2700,22.8,225,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_68,JV,2017,6,28,-34.63,25.36,2700,21.8,225,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_69,JV,2017,6,29,-34.65,25.56,2700,22.6,225,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_70,JV,2017,6,30,-34.69,25.51,2700,22.6,225,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_71,JV,2017,7,1,-34.79,25.33,2700,22.4,225,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_72,JV,2017,7,2,-34.78,25.31,2700,22.4,225,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_73,JV,2017,7,3,-34.75,25.26,2640,21.6,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_74,JV,2017,7,4,-34.72,25.49,2640,22.3,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_75,JV,2017,7,6,-34.77,25.01,2640,21.8,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12102_76,JV,2017,7,7,-34.74,25.28,2640,21.2,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
12124_1,SA,2017,5,8,-34.38,15.47,1375,20.5,275,0,0,0,0,0,0,0,0.0,0,0,4,2,4,1
12124_2,SA,2017,5,9,-34.03,15.58,1375,20.4,275,0,0,0,0,0,0,0,0.0,0,0,4,2,4,1
12124_3,SA,2017,5,10,-34.16,15.35,1375,20.6,275,0,0,0,0,0,0,0,0.0,0,0,4,2,4,1
12124_4,SA,2017,5,12,-34.08,17.28,1375,20.5,275,0,0,0,0,0,0,0,0.0,0,0,4,2,4,1
12124_5,SA,2017,5,13,-34.05,17.09,1375,20.7,275,0,0,0,0,0,0,0,0.0,0,0,4,2,4,1
12127_1,JV,2017,5,20,-30.36,31.53,3420,23.8,285,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_2,JV,2017,5,21,-30.21,32.23,3420,24.0,285,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_3,JV,2017,5,22,-30.0,32.09,3420,24.0,285,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_4,JV,2017,5,23,-30.08,31.96,3432,23.9,286,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_5,JV,2017,5,24,-29.92,32.03,3432,24.2,286,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_6,JV,2017,5,25,-29.97,32.06,3444,23.5,287,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_7,JV,2017,5,26,-30.04,31.95,3444,24.1,287,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_8,JV,2017,5,27,-29.89,32.05,3432,23.8,286,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_9,JV,2017,5,28,-29.78,32.18,3432,23.6,286,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_10,JV,2017,5,29,-29.8,32.16,3444,23.5,287,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_11,JV,2017,5,30,-29.93,32.01,3432,23.7,286,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_12,JV,2017,5,31,-29.99,31.95,3456,23.5,288,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_13,JV,2017,6,1,-30.01,31.91,3468,23.2,289,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_14,JV,2017,6,2,-30.16,31.94,3468,23.4,289,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_15,JV,2017,6,3,-30.27,31.98,2976,23.1,248,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
12127_16,JV,2017,6,4,-30.17,31.97,3276,22.7,273,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_17,JV,2017,6,5,-29.99,32.09,3348,23.7,279,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_18,JV,2017,6,8,-29.92,31.93,3240,24.1,270,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_19,JV,2017,6,9,-29.99,31.85,3540,23.9,295,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_20,JV,2017,6,11,-30.51,31.62,2520,23.7,210,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
12127_21,JV,2017,6,11,-30.5,31.58,3336,23.1,278,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_22,JV,2017,6,13,-30.74,31.43,2964,23.0,247,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
12127_23,JV,2017,6,14,-30.58,31.44,3072,21.0,257,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_24,JV,2017,6,15,-30.58,31.42,2652,24.0,221,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
12127_25,JV,2017,6,15,-30.61,31.35,2712,23.3,226,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
12127_26,JV,2017,6,16,-30.7,31.28,3120,23.7,260,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_27,JV,2017,6,17,-30.75,31.28,3360,23.6,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_28,JV,2017,6,18,-30.6,31.32,3168,23.3,264,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_29,JV,2017,6,19,-30.58,31.29,3144,23.5,262,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_30,JV,2017,6,20,-30.47,31.47,3132,23.1,261,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_31,JV,2017,6,21,-30.43,31.59,2880,22.8,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
12127_32,JV,2017,6,23,-30.7,31.4,3372,22.6,281,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_33,JV,2017,6,24,-30.74,31.32,3360,22.8,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_34,JV,2017,6,25,-30.58,31.5,3384,22.7,282,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_35,JV,2017,6,26,-30.55,31.56,3360,22.6,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_36,JV,2017,6,27,-30.6,31.46,3360,22.9,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_37,JV,2017,6,28,-30.69,31.34,3360,22.5,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_38,JV,2017,6,29,-30.61,31.35,3372,22.2,281,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_39,JV,2017,6,30,-30.65,31.27,3372,22.5,281,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_40,JV,2017,7,1,-30.52,31.43,3360,22.8,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_42,JV,2017,7,3,-30.34,31.6,3384,22.8,282,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_43,JV,2017,7,4,-30.29,31.67,3396,23.2,283,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_44,JV,2017,7,5,-30.3,31.62,3408,22.4,284,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_45,JV,2017,7,6,-30.34,31.58,3180,22.5,265,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_46,JV,2017,7,7,-30.38,31.51,3204,23.7,267,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_47,JV,2017,7,8,-30.52,31.47,3180,23.6,265,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_48,JV,2017,7,9,-30.62,31.43,3276,22.3,273,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_49,JV,2017,7,10,-30.49,31.57,3384,23.4,282,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_50,JV,2017,7,12,-30.38,31.52,3072,21.0,256,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_51,JV,2017,7,12,-30.43,31.59,3336,22.4,278,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_52,JV,2017,7,13,-30.53,31.58,3180,21.3,265,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_53,JV,2017,7,14,-30.46,31.63,3228,21.2,269,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_54,JV,2017,7,16,-30.44,31.58,3108,22.0,259,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_55,JV,2017,7,17,-30.54,31.42,3324,23.1,277,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_56,JV,2017,7,18,-30.64,31.27,3312,23.4,276,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_57,JV,2017,7,19,-30.73,31.2,3312,23.2,276,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_58,JV,2017,7,20,-30.73,31.19,3144,23.1,262,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_59,JV,2017,7,21,-30.75,31.21,3264,23.4,272,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_60,JV,2017,7,22,-30.7,31.26,3324,23.5,277,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_61,JV,2017,7,23,-30.74,31.26,3324,23.5,277,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_62,JV,2017,7,24,-30.73,31.21,3144,22.9,262,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_63,JV,2017,7,25,-30.65,31.43,2436,22.3,203,0,0,0,0,0,0,0,0.0,0,1,4,4,2,2
12127_64,JV,2017,7,26,-30.72,31.24,3264,22.5,272,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_65,JV,2017,7,27,-30.67,31.31,3324,22.3,277,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_66,JV,2017,7,28,-30.76,31.25,3312,22.5,276,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_67,JV,2017,7,29,-30.83,31.31,3300,22.5,275,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_68,JV,2017,7,30,-30.73,31.33,3276,22.4,273,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_69,JV,2017,7,31,-30.65,31.32,3300,22.2,275,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_70,JV,2017,8,3,-30.62,31.29,3324,23.0,277,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_71,JV,2017,8,4,-30.56,31.32,3300,23.0,275,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_72,JV,2017,8,5,-30.58,31.31,3312,22.3,276,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_73,JV,2017,8,6,-30.57,31.35,3312,22.7,276,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_74,JV,2017,8,7,-30.59,31.32,3324,22.8,277,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_75,JV,2017,8,8,-30.62,31.31,3120,22.8,260,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_76,JV,2017,8,10,-30.65,31.18,2544,23.0,212,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
12127_77,JV,2017,8,10,-30.91,31.19,3060,22.9,255,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_78,JV,2017,8,11,-30.77,31.26,3312,22.6,276,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_79,JV,2017,8,12,-30.8,31.22,3276,22.8,273,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_80,JV,2017,8,13,-30.73,31.27,3276,23.3,273,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_81,JV,2017,8,14,-30.7,31.31,3300,23.2,275,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_82,JV,2017,8,15,-30.64,31.39,3300,23.3,275,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_83,JV,2017,8,16,-30.58,31.43,3120,22.7,260,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_84,JV,2017,8,17,-30.52,31.63,2652,22.9,221,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
12127_85,JV,2017,8,18,-30.67,31.36,3300,22.4,275,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_86,JV,2017,8,19,-30.68,31.25,3300,22.3,275,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_87,JV,2017,8,20,-30.9,31.12,3312,22.1,276,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_88,JV,2017,8,21,-30.49,31.44,3132,23.0,261,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_89,JV,2017,8,23,-29.83,31.9,3072,22.4,256,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_90,JV,2017,8,24,-30.08,31.95,3288,22.1,274,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
12127_91,JV,2017,8,25,-30.6,31.34,3312,22.2,276,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_92,JV,2017,8,26,-30.51,31.38,3300,22.6,275,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_93,JV,2017,8,27,-30.48,31.43,3300,23.0,275,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
12127_94,JV,2017,8,28,-30.53,31.49,2880,22.8,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
12127_95,JV,2017,8,29,-30.42,31.44,3288,22.9,274,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
