set_id,fleet,year,month,day,lat,lon,hooks,sst,buoys,green,hawksbill,oliveridley,leatherback,loggerhead,turtle,total
10470_22,JV,2012,6,12,-34.47,25.65,2728,21.40,18,0,0,0,0,0,0,0
10470_23,JV,2012,6,13,-34.47,25.70,3025,21.00,19,0,0,0,0,0,0,0
10470_24,JV,2012,6,14,-34.49,25.64,2970,19.80,19,0,0,0,0,0,0,0
10470_25,JV,2012,6,15,-34.52,25.51,2860,21.90,19,0,0,0,0,0,0,0
10470_26,JV,2012,6,16,-34.48,25.78,2970,21.60,19,0,0,0,0,0,0,0
10470_27,JV,2012,6,17,-34.48,25.79,3036,21.50,19,0,0,0,0,0,0,0
10470_28,JV,2012,6,18,-34.49,25.86,3014,21.70,19,0,0,0,0,0,0,0
10470_29,JV,2012,6,19,-34.51,25.82,2772,21.60,18,0,0,0,0,0,0,0
10470_30,JV,2012,6,20,-34.50,25.80,2783,21.70,18,0,0,0,0,0,0,0
10470_31,JV,2012,6,21,-34.51,25.93,2937,21.00,19,0,0,0,0,0,0,0
10470_32,JV,2012,6,22,-34.51,25.87,2882,20.60,18,0,0,0,0,0,0,0
10470_33,JV,2012,6,23,-34.51,25.88,2970,20.70,19,0,0,0,0,0,0,0
10470_34,JV,2012,6,24,-34.53,25.83,3036,20.10,19,0,0,0,0,0,0,0
10470_35,JV,2012,6,25,-34.51,25.87,2937,20.70,19,0,0,0,0,0,0,0
10470_36,JV,2012,6,26,-34.52,25.90,2970,21.50,19,0,0,0,0,0,0,0
10470_37,JV,2012,6,27,-34.54,26.31,2090,21.50,14,0,0,0,0,0,0,0
10470_38,JV,2012,6,28,-34.54,26.15,2640,22.10,17,0,0,0,0,0,0,0
10470_39,JV,2012,6,29,-34.57,26.15,2915,21.50,19,0,0,0,0,0,0,0
10470_40,JV,2012,6,30,-34.56,26.21,1540,22.10,11,0,0,0,0,0,0,0
10470_41,JV,2012,7,1,-34.49,26.36,2431,22.30,16,0,0,0,0,0,0,0
10470_42,JV,2012,7,2,-34.45,26.33,2563,22.10,17,0,0,0,0,0,0,0
10470_43,JV,2012,7,2,-34.54,26.11,2970,21.00,19,0,0,0,0,0,0,0
10470_44,JV,2012,7,4,-34.48,25.91,1705,22.00,11,0,0,0,0,0,0,0
10470_45,JV,2012,7,4,-34.54,26.13,2970,22.30,19,0,0,0,0,0,0,0
10470_46,JV,2012,7,6,-34.60,25.82,2530,22.00,16,0,0,0,0,0,0,0
10470_47,JV,2012,7,7,-34.61,25.93,2420,22.10,16,0,0,0,0,0,0,0
10470_48,JV,2012,7,8,-32.67,28.97,2805,22.10,18,0,0,0,0,0,0,0
10470_49,JV,2012,7,9,-32.99,28.49,2937,22.10,19,0,0,0,0,0,0,0
10470_50,JV,2012,7,11,-33.17,28.31,2420,22.10,16,0,0,0,0,0,0,0
10470_51,JV,2012,7,12,-34.61,26.37,2145,21.20,14,0,0,0,0,0,0,0
10470_52,JV,2012,7,14,-34.53,26.09,2420,20.70,14,0,0,0,0,0,0,0
10470_53,JV,2012,7,16,-34.54,26.00,2585,21.40,17,0,0,0,0,0,0,0
10470_54,JV,2012,7,17,-34.55,25.95,2585,21.00,16,0,0,0,0,0,0,0
10470_55,JV,2012,7,18,-34.55,25.82,2750,21.20,18,0,0,0,0,0,0,0
10470_56,JV,2012,7,19,-34.37,26.16,3025,21.10,19,0,0,0,0,0,0,0
10470_57,JV,2012,7,20,-34.41,26.08,3135,21.30,19,0,0,0,0,0,0,0
10470_58,JV,2012,7,21,-34.48,25.94,3025,21.30,19,0,0,0,0,0,0,0
10470_60,JV,2012,7,23,-34.54,25.92,3190,20.90,20,0,0,0,0,0,0,0
10470_61,JV,2012,7,23,-34.73,25.88,3212,21.00,20,0,0,0,0,0,0,0
10470_62,JV,2012,7,25,-34.51,26.01,2530,20.90,17,0,0,0,0,0,0,0
10470_63,JV,2012,7,25,-34.42,26.03,3212,21.00,19,0,0,0,0,0,0,0
10470_64,JV,2012,7,27,-34.50,25.92,3003,21.10,19,0,0,0,0,0,0,0
10470_65,JV,2012,7,27,-34.50,25.88,3212,21.20,20,0,0,0,0,0,0,0
10470_66,JV,2012,7,29,-34.47,26.13,3025,21.00,19,0,0,0,0,0,0,0
10470_67,JV,2012,7,30,-34.49,26.03,3080,20.90,20,0,0,0,0,0,0,0
10470_68,JV,2012,7,31,-34.50,25.73,3025,20.90,19,0,0,0,0,0,0,0
10470_69,JV,2012,8,1,-34.54,26.02,2200,20.40,14,0,0,0,0,0,0,0
10470_70,JV,2012,8,1,-34.53,25.65,3245,20.20,20,0,0,0,0,0,0,0
10470_71,JV,2012,8,2,-35.52,22.89,2948,20.40,19,0,0,0,0,0,0,0
10470_72,JV,2012,8,4,-36.68,21.28,2035,19.40,14,0,0,0,0,0,0,0
10470_73,JV,2012,8,4,-36.97,20.58,3234,19.50,20,0,0,0,0,0,0,0
10470_74,JV,2012,8,7,-36.98,20.48,2200,19.30,14,0,0,0,0,0,0,0
10470_75,JV,2012,8,7,-36.93,20.42,3124,19.10,20,0,0,0,0,0,0,0
10470_76,JV,2012,8,8,-36.78,20.15,3245,19.10,20,0,0,0,0,0,0,0
10470_77,JV,2012,8,9,-36.78,20.18,2706,18.60,17,0,0,0,0,0,0,0
10470_78,JV,2012,8,12,-36.83,20.16,2420,18.40,16,0,0,0,0,0,0,0
10470_79,JV,2012,8,13,-36.80,28.71,2904,19.90,19,1,0,0,0,0,0,1
10470_80,JV,2012,8,14,-36.82,20.27,2464,18.70,16,0,0,0,0,0,0,0
10470_81,JV,2012,8,15,-36.80,21.56,2035,18.90,14,0,0,0,0,0,0,0
10470_82,JV,2012,8,16,-36.83,21.75,2420,19.80,16,0,0,0,0,0,0,0
10470_83,JV,2012,8,17,-37.53,21.76,2255,19.60,15,0,0,0,0,0,0,0
10470_84,JV,2012,8,18,-37.48,21.57,2145,17.80,14,0,0,0,0,0,0,0
10470_85,JV,2012,8,19,-37.52,21.68,2321,19.70,15,0,0,0,0,0,0,0
10470_86,JV,2012,8,20,-37.72,21.26,2255,19.60,15,0,0,0,0,0,0,0
10470_87,JV,2012,8,21,-37.66,21.25,2255,17.10,15,0,0,0,0,0,0,0
10470_88,JV,2012,8,22,-37.59,21.34,2728,17.70,18,0,0,0,0,0,0,0
10470_89,JV,2012,8,23,-37.63,21.31,2937,17.70,19,0,0,0,0,0,0,0
10476_1,JV,2012,5,21,-34.60,25.33,2530,20.10,230,0,0,0,0,0,0,0
10476_2,JV,2012,5,22,-34.60,25.52,2530,19.50,230,0,0,0,0,0,0,0
10476_3,JV,2012,5,23,-34.57,25.35,2530,22.00,230,0,0,0,0,0,0,0
10476_4,JV,2012,5,24,-34.57,25.53,2530,21.00,230,0,0,0,0,0,0,0
10476_5,JV,2012,5,25,-34.55,25.48,2640,22.00,240,0,0,0,0,0,0,0
10476_6,JV,2012,5,27,-34.47,25.60,2530,22.00,230,0,0,0,0,0,0,0
10476_7,JV,2012,5,28,-34.57,25.57,2530,21.00,230,0,0,0,0,0,0,0
10476_8,JV,2012,5,28,-34.55,25.55,2530,21.00,230,0,0,0,0,0,0,0
10476_9,JV,2012,5,30,-34.55,25.53,2530,22.80,230,0,0,0,0,0,0,0
10476_10,JV,2012,5,31,-34.52,25.40,2530,22.00,230,0,0,0,0,0,0,0
10476_11,JV,2012,6,2,-34.55,25.92,2530,22.00,230,0,0,0,0,0,0,0
10476_12,JV,2012,6,2,-34.55,25.52,2530,22.20,230,0,0,0,0,0,0,0
10476_13,JV,2012,6,3,-34.53,25.50,2530,22.30,230,0,0,0,0,0,0,0
10476_14,JV,2012,6,4,-34.58,25.67,2530,22.70,230,0,0,0,0,0,0,0
10476_15,JV,2012,6,5,-35.56,25.58,2530,21.30,230,0,0,0,0,0,0,0
10476_16,JV,2012,6,7,-34.58,25.68,2530,21.00,230,0,0,0,0,0,0,0
10476_17,JV,2012,6,10,-34.55,25.70,2530,20.20,230,0,0,0,0,0,0,0
10476_18,JV,2012,6,12,-34.53,25.54,2530,21.00,230,0,0,0,0,0,0,0
10476_19,JV,2012,6,13,-34.58,25.29,2365,22.00,215,0,0,0,0,0,0,0
10476_20,JV,2012,6,15,-34.53,25.72,1815,21.70,165,0,0,0,0,0,0,0
10476_21,JV,2012,6,15,-34.55,25.67,2530,22.00,230,0,0,0,0,0,0,0
10476_22,JV,2012,6,16,-34.56,25.70,2530,21.80,230,0,0,0,0,0,0,0
10476_23,JV,2012,6,17,-33.57,25.73,2530,21.00,230,0,0,0,0,0,0,0
10476_24,JV,2012,6,18,-34.57,25.75,2530,20.40,230,0,0,0,0,0,0,0
10476_25,JV,2012,6,19,-34.57,25.76,2530,22.20,230,0,0,0,0,0,0,0
10476_26,JV,2012,6,20,-34.56,25.73,2530,21.20,230,0,0,0,0,0,0,0
10476_27,JV,2012,6,22,-34.57,25.70,2530,21.20,230,0,0,0,0,0,0,0
10476_28,JV,2012,6,22,-34.56,25.73,2530,21.00,230,0,0,0,0,0,0,0
10476_29,JV,2012,6,24,-35.97,25.18,2695,19.10,245,0,0,0,0,0,0,0
10476_30,JV,2012,6,24,-36.58,25.29,2805,19.50,225,0,0,0,0,0,0,0
10478_1,JV,2012,5,29,-34.22,16.25,1782,17.10,162,0,0,0,0,0,0,0
10478_2,JV,2012,5,30,-35.27,15.39,1969,18.50,179,0,0,0,0,0,0,0
10478_3,JV,2012,5,31,-36.39,14.34,2244,18.00,204,0,0,0,0,0,0,0
10478_4,JV,2012,6,1,-36.88,21.20,2420,22.20,220,0,0,0,0,0,0,0
10478_5,JV,2012,6,3,-36.85,21.67,2530,22.80,230,0,0,0,0,0,0,0
10478_6,JV,2012,6,4,-36.85,21.93,2640,22.30,240,0,0,0,0,0,0,0
10478_7,JV,2012,6,5,-36.95,21.78,2640,22.50,240,0,0,0,0,0,0,0
10478_8,JV,2012,6,6,-37.09,20.75,2640,17.00,240,0,0,0,0,0,0,0
10478_9,JV,2012,6,7,-36.95,20.71,2640,17.00,240,0,0,0,0,0,0,0
10478_10,JV,2012,6,8,-36.87,20.88,1980,18.00,180,0,0,0,0,0,0,0
10478_11,JV,2012,6,9,-37.00,20.84,2200,18.80,200,0,0,0,0,0,0,0
10478_12,JV,2012,6,10,-36.85,21.75,2640,18.80,240,0,0,0,0,0,0,0
10478_13,JV,2012,6,11,-37.00,21.00,2640,20.90,240,0,0,0,0,0,0,0
10478_14,JV,2012,6,12,-36.87,20.92,1980,18.40,180,0,0,0,0,0,0,0
10478_15,JV,2012,6,13,-36.85,21.42,2640,20.30,240,0,0,0,0,0,0,0
10478_16,JV,2012,6,14,-36.95,21.25,2640,20.80,240,0,0,0,0,0,0,0
10478_17,JV,2012,6,15,-36.92,21.04,2640,20.80,240,0,0,0,0,0,0,0
10478_18,JV,2012,6,16,-36.87,21.09,2640,20.00,240,0,0,0,0,0,0,0
10478_19,JV,2012,6,17,-36.97,21.05,2640,21.60,240,0,0,0,0,0,0,0
10478_20,JV,2012,6,18,-37.05,21.13,2640,20.80,240,0,0,0,0,0,0,0
10478_21,JV,2012,6,19,-34.84,20.68,2640,22.30,240,0,0,0,0,0,0,0
10478_22,JV,2012,6,20,-34.78,25.00,2640,21.30,240,0,0,0,0,0,0,0
10478_23,JV,2012,6,22,-35.25,23.50,2640,21.90,240,0,0,0,0,0,0,0
10478_24,JV,2012,6,23,-36.85,21.60,2640,21.80,240,0,0,0,0,0,0,0
10478_25,JV,2012,6,24,-36.88,21.16,2640,19.00,240,0,0,0,0,0,0,0
10478_26,JV,2012,6,26,-37.09,26.36,2640,19.20,240,0,0,0,0,0,0,0
10478_27,JV,2012,6,27,-36.53,26.87,2200,18.50,200,0,0,0,0,0,0,0
10478_28,JV,2012,6,28,-35.63,28.24,2420,18.20,220,0,0,0,0,0,0,0
10478_29,JV,2012,6,29,-34.88,28.36,2640,18.60,240,0,0,0,0,0,0,0
10478_30,JV,2012,6,30,-31.38,30.54,2640,22.80,240,0,0,0,0,0,0,0
10478_31,JV,2012,7,1,-31.42,30.53,2640,22.60,240,0,0,0,0,0,0,0
10478_32,JV,2012,7,2,-31.38,30.44,2640,22.80,240,0,0,0,0,0,0,0
10478_33,JV,2012,7,4,-31.50,30.37,2200,22.60,200,0,0,0,0,0,0,0
10478_34,JV,2012,7,5,-31.55,30.49,2640,22.60,240,0,0,0,0,0,0,0
10478_35,JV,2012,7,6,-31.52,30.43,2640,22.30,240,0,0,0,0,0,0,0
10478_36,JV,2012,7,7,-31.67,29.99,2200,22.30,200,0,0,0,0,0,0,0
10478_37,JV,2012,7,9,-31.55,30.37,2640,22.60,240,0,0,0,0,0,0,0
10478_38,JV,2012,7,10,-31.50,30.43,2640,22.20,240,0,0,0,0,0,0,0
10478_39,JV,2012,7,10,-31.59,30.10,2310,22.40,210,0,0,0,0,0,0,0
10478_40,JV,2012,7,12,-31.63,30.05,2310,22.20,210,0,0,0,0,0,0,0
10478_41,JV,2012,7,12,-31.52,30.43,2640,22.50,240,0,0,0,0,0,0,0
10478_42,JV,2012,7,13,-31.34,30.60,2640,22.30,240,0,0,0,0,0,0,0
10478_43,JV,2012,7,16,-31.77,29.85,2640,21.80,240,0,0,0,0,0,0,0
10478_44,JV,2012,7,18,-31.78,29.94,2640,21.70,240,0,0,0,0,0,0,0
10478_45,JV,2012,7,19,-31.67,29.99,2420,21.50,220,0,0,0,0,0,0,0
10478_46,JV,2012,7,20,-31.50,30.25,2200,21.90,200,0,0,0,0,0,0,0
10478_47,JV,2012,7,21,-31.29,30.47,2420,21.90,220,0,0,0,0,0,0,0
10478_48,JV,2012,7,22,-31.34,30.43,2530,22.00,230,0,0,0,0,0,0,0
10478_49,JV,2012,7,23,-31.27,30.50,2640,21.50,240,0,0,0,0,0,0,0
10478_50,JV,2012,7,23,-31.28,30.52,2640,22.30,240,0,0,0,0,0,0,0
10478_51,JV,2012,7,24,-31.28,30.50,2640,21.30,240,0,0,0,0,0,0,0
10478_52,JV,2012,7,25,-31.27,16.50,2640,21.40,240,0,0,0,0,0,0,0
10478_53,JV,2012,7,26,-31.67,30.00,2420,21.40,220,0,0,0,0,0,0,0
10478_54,JV,2012,7,29,-31.58,30.09,2310,19.90,210,0,0,0,0,0,0,0
10478_55,JV,2012,7,29,-31.27,30.48,2750,20.50,250,0,0,0,0,0,0,0
10478_56,JV,2012,7,30,-31.26,30.47,2849,21.40,259,0,0,0,0,0,0,0
10478_57,JV,2012,7,31,-31.60,30.09,2420,21.00,220,0,0,0,0,0,0,0
10478_58,JV,2012,8,1,-31.60,30.08,2530,20.80,230,0,0,0,0,0,0,0
10478_59,JV,2012,8,2,-31.67,30.00,2530,22.50,230,0,0,0,0,0,0,0
10478_60,JV,2012,8,4,-31.60,30.89,2200,22.10,200,0,0,0,0,0,0,0
10478_61,JV,2012,8,4,-31.25,30.47,2750,21.80,250,0,0,0,0,0,0,0
10478_62,JV,2012,8,6,-29.63,32.00,2750,21.80,250,0,0,0,0,0,0,0
10478_63,JV,2012,8,7,-29.60,32.05,2750,21.60,250,0,0,0,0,0,0,0
10478_64,JV,2012,8,8,-29.67,32.00,2849,21.80,259,0,0,0,0,0,0,0
10478_65,JV,2012,8,9,-29.70,31.94,2849,21.70,259,0,0,0,0,0,0,0
10478_66,JV,2012,8,10,-29.75,31.87,2750,21.70,250,0,0,0,0,0,0,0
10478_67,JV,2012,8,11,-29.75,31.87,2750,21.60,250,0,0,0,0,0,0,0
10478_68,JV,2012,8,13,-29.77,31.87,2310,21.60,210,0,0,0,0,0,0,0
10478_69,JV,2012,8,13,-29.97,31.75,2750,21.60,250,0,0,0,0,0,0,0
10478_70,JV,2012,8,14,-29.93,31.87,2200,21.50,200,0,0,0,0,0,0,0
10478_71,JV,2012,8,17,-28.24,35.60,1980,22.40,180,0,0,0,0,0,0,0
10478_72,JV,2012,8,17,-27.30,34.81,2750,22.20,250,0,0,0,0,0,0,0
10478_73,JV,2012,8,18,-27.21,34.93,2849,22.50,259,0,0,0,0,0,0,0
10478_74,JV,2012,8,19,-27.14,34.27,2860,22.00,260,0,0,0,0,0,0,0
10478_75,JV,2012,8,21,-31.25,30.47,2893,21.30,263,0,0,0,0,0,0,0
10478_76,JV,2012,8,22,-31.77,30.06,2750,21.80,250,0,0,0,0,0,0,0
10478_77,JV,2012,8,24,-31.53,30.21,2750,21.40,250,0,0,0,0,0,0,0
10478_78,JV,2012,8,24,-31.60,30.19,2750,21.50,250,0,0,0,0,0,0,0
10478_79,JV,2012,8,25,-31.55,30.20,2750,21.40,250,0,0,0,0,0,0,0
10478_80,JV,2012,8,27,-33.06,28.31,2750,21.10,250,0,0,0,0,0,0,0
10478_81,JV,2012,8,27,-34.04,26.92,2750,21.40,250,0,0,0,0,0,0,0
10478_82,JV,2012,8,28,-34.56,25.83,2750,19.30,250,0,0,0,0,0,0,0
10479_1,JV,2012,5,31,-30.75,31.07,2750,24.60,250,0,0,0,0,0,0,0
10479_2,JV,2012,6,1,-30.81,31.35,2750,23.80,250,0,0,0,0,0,0,0
10479_3,JV,2012,6,2,-31.70,30.05,2750,24.20,250,0,0,0,0,0,0,0
10479_4,JV,2012,6,3,-33.09,28.67,2750,23.70,250,0,0,0,0,0,0,0
10479_5,JV,2012,6,4,-34.11,27.20,2750,19.80,250,0,0,0,0,0,0,0
10479_6,JV,2012,6,5,-34.32,26.72,2750,19.80,250,0,0,0,0,0,0,0
10479_7,JV,2012,6,9,-36.96,20.84,1980,19.80,180,0,0,0,0,0,0,0
10479_8,JV,2012,6,10,-36.96,21.76,2640,19.60,220,0,0,0,0,0,0,0
10479_9,JV,2012,6,11,-36.95,21.01,2640,21.10,240,0,0,0,0,0,0,0
10479_10,JV,2012,6,20,-36.61,22.56,2880,22.50,280,0,0,0,0,0,0,0
10479_11,JV,2012,6,23,-34.67,25.58,2640,22.50,220,0,0,0,0,0,0,0
10479_12,JV,2012,6,24,-34.66,25.47,3120,22.00,260,0,0,0,0,0,0,0
10479_13,JV,2012,6,26,-34.30,26.58,2640,21.70,220,0,0,0,0,0,0,0
10479_14,JV,2012,6,27,-33.84,27.27,2640,21.60,220,0,0,0,0,0,0,0
10479_15,JV,2012,6,28,-34.12,27.10,2640,22.60,220,0,0,0,0,0,0,0
10479_16,JV,2012,7,1,-29.05,32.68,3000,22.90,250,0,0,0,0,0,0,0
10479_17,JV,2012,7,2,-30.00,31.97,3000,22.80,250,0,0,0,0,0,0,0
10479_18,JV,2012,7,3,-30.05,31.93,3000,22.70,250,0,0,0,0,0,0,0
10479_19,JV,2012,7,5,-30.11,31.98,2760,22.70,230,0,0,0,0,0,0,0
10479_20,JV,2012,7,5,-30.05,31.97,2880,22.80,240,0,0,0,0,0,0,0
10479_21,JV,2012,7,6,-30.54,31.99,2880,22.90,240,0,0,0,0,0,0,0
10479_22,JV,2012,7,9,-32.55,29.01,2760,22.20,230,0,0,0,0,0,0,0
10479_23,JV,2012,7,10,-32.47,28.98,2760,22.20,230,0,0,0,0,0,0,0
10479_24,JV,2012,7,12,-34.53,26.37,2160,21.00,180,0,0,0,0,0,0,0
10479_25,JV,2012,7,16,-34.49,26.13,2124,21.50,160,0,0,0,0,0,0,0
10479_26,JV,2012,7,17,-34.57,25.87,2640,19.80,220,0,0,0,0,0,0,0
10479_27,JV,2012,7,18,-34.49,25.89,2640,21.40,220,0,0,0,0,0,0,0
10479_28,JV,2012,7,19,-34.60,25.93,2760,21.60,230,0,0,0,0,0,0,0
10479_29,JV,2012,7,20,-34.78,25.39,2764,21.00,230,0,0,0,0,0,0,0
10479_30,JV,2012,7,21,-35.17,24.83,1800,18.30,150,0,0,0,0,0,0,0
10479_31,JV,2012,7,23,-35.35,24.62,2760,20.10,230,0,0,0,0,0,0,0
10479_32,JV,2012,7,24,-35.32,24.73,2880,20.90,240,0,0,0,0,0,0,0
10479_33,JV,2012,7,25,-36.07,23.50,2400,20.40,200,0,0,0,0,0,0,0
10479_34,JV,2012,7,26,-36.60,21.98,2640,20.70,220,0,0,0,0,0,0,0
10479_35,JV,2012,7,27,-37.07,21.17,1680,16.50,140,0,0,0,0,0,0,0
10479_36,JV,2012,7,28,-36.88,21.27,2760,19.90,230,0,0,0,0,0,0,0
10479_37,JV,2012,7,29,-36.96,21.09,2640,18.60,220,0,0,0,0,0,0,0
10479_38,JV,2012,7,30,-36.79,21.17,2760,18.00,230,0,0,0,0,0,0,0
10479_39,JV,2012,7,31,-36.80,21.00,2760,18.60,230,0,0,0,0,0,0,0
10479_40,JV,2012,8,1,-36.90,20.46,2400,17.70,200,0,0,0,0,0,0,0
10479_41,JV,2012,8,2,-36.80,20.73,2880,17.70,240,0,0,0,0,0,0,0
10479_42,JV,2012,8,3,-36.93,20.73,2880,20.00,240,0,0,0,0,0,0,0
10479_43,JV,2012,8,4,-36.93,20.58,3000,19.60,250,0,0,0,0,0,0,0
10479_44,JV,2012,8,5,-36.93,20.58,3000,19.60,250,0,0,0,0,0,0,0
10479_45,JV,2012,8,7,-36.94,20.51,1920,19.10,160,0,0,0,0,0,0,0
10479_46,JV,2012,8,9,-36.94,20.24,2940,19.30,245,0,0,0,0,0,0,0
10479_47,JV,2012,8,10,-36.92,21.10,2400,19.50,200,0,0,0,0,0,0,0
10479_48,JV,2012,8,13,-36.86,20.66,2760,18.70,230,0,0,0,0,0,0,0
10480_1,JV,2012,5,31,-31.05,31.00,3120,24.10,260,0,0,0,0,0,0,0
10480_2,JV,2012,6,1,-31.02,31.42,3120,23.90,260,0,0,0,0,0,0,0
10480_3,JV,2012,6,2,-31.73,30.40,2880,24.10,240,0,0,0,0,0,0,0
10480_4,JV,2012,6,3,-32.68,29.27,2880,24.20,240,0,0,0,0,0,0,0
10480_5,JV,2012,6,4,-33.85,27.48,3120,21.90,260,0,0,0,0,0,0,0
10480_6,JV,2012,6,5,-34.08,27.00,3000,23.60,250,0,0,0,0,0,0,0
10480_7,JV,2012,6,6,-34.13,26.67,3000,19.60,250,0,0,0,0,0,0,0
10480_8,JV,2012,6,10,-34.12,26.73,3000,22.70,250,0,0,0,0,0,0,0
10480_9,JV,2012,6,11,-34.10,25.92,2640,23.40,220,0,0,0,0,0,0,0
10480_10,JV,2012,6,13,-34.17,27.00,2880,22.90,240,0,0,0,0,0,0,0
10480_11,JV,2012,6,13,-34.17,26.90,3000,23.20,250,0,0,0,0,0,0,0
10480_12,JV,2012,6,14,-34.17,26.82,2640,23.40,220,0,0,0,0,0,0,0
10480_13,JV,2012,6,15,-34.18,26.62,3120,23.20,260,0,0,0,0,0,0,0
10480_14,JV,2012,6,16,-34.17,26.62,3000,22.90,250,0,0,0,0,0,0,0
10480_15,JV,2012,6,17,-34.15,26.57,2640,22.60,220,0,0,0,0,0,0,0
10480_16,JV,2012,6,18,-34.60,25.57,2640,22.70,220,0,0,0,0,0,0,0
10480_17,JV,2012,6,19,-34.62,25.60,2880,22.80,240,0,0,0,0,0,0,0
10480_18,JV,2012,6,20,-34.62,25.60,2640,22.40,220,0,0,0,0,0,0,0
10480_19,JV,2012,6,21,-34.62,25.58,2640,22.40,220,0,0,0,0,0,0,0
10480_20,JV,2012,6,22,-34.58,25.58,2880,20.80,240,0,0,0,0,0,0,0
10480_21,JV,2012,6,23,-34.60,25.55,2640,21.90,220,0,0,0,0,0,0,0
10480_22,JV,2012,6,24,-34.58,25.53,276,20.90,230,0,0,0,0,0,0,0
10480_23,JV,2012,6,26,-34.13,26.72,2520,20.40,210,0,0,0,0,0,0,0
10480_24,JV,2012,6,27,-33.92,27.10,2640,22.00,220,0,0,0,0,0,0,0
10480_25,JV,2012,6,28,-34.03,27.05,2760,22.60,230,0,0,0,0,0,0,0
10480_26,JV,2012,7,3,-33.92,27.08,2640,21.10,220,0,0,0,0,0,0,0
10480_27,JV,2012,7,9,-33.00,28.55,2640,22.30,220,0,0,0,0,0,0,0
10480_28,JV,2012,7,11,-33.17,28.38,2640,22.30,220,0,0,0,0,0,0,0
10480_29,JV,2012,7,14,-29.93,33.68,3000,20.60,250,0,0,0,0,0,0,0
10480_30,JV,2012,7,16,-29.88,33.83,1920,20.60,160,0,0,0,0,0,0,0
10480_31,JV,2012,7,16,-29.90,34.20,3120,20.20,260,0,0,0,0,0,0,0
10480_32,JV,2012,7,19,-33.02,28.65,2880,21.70,240,0,0,0,0,0,0,0
10480_33,JV,2012,7,19,-33.10,28.50,2880,21.60,240,0,0,0,0,0,0,0
10480_34,JV,2012,7,20,-33.12,28.38,2880,21.50,240,0,0,0,0,0,0,0
10480_35,JV,2012,7,22,-33.13,28.35,2880,21.40,240,0,0,0,0,0,0,0
10480_36,JV,2012,7,23,-33.02,28.35,2880,21.70,240,0,0,0,0,0,0,0
10480_37,JV,2012,7,24,-33.12,28.45,2880,22.07,240,0,0,0,0,0,0,0
10480_38,JV,2012,7,25,-33.23,28.55,2880,21.07,240,0,0,0,0,0,0,0
10480_39,JV,2012,7,26,-33.02,28.57,2400,22.00,200,0,0,0,0,0,0,0
10480_40,JV,2012,7,29,-36.82,21.30,2400,18.30,200,0,0,0,0,0,0,0
10480_41,JV,2012,7,29,-36.83,21.13,2760,18.10,230,0,0,0,0,0,0,0
10480_42,JV,2012,7,30,-36.83,20.97,2760,18.70,230,0,0,0,0,0,0,0
10480_43,JV,2012,8,1,-35.98,20.50,2400,17.70,200,0,0,0,0,0,0,0
10480_44,JV,2012,8,1,-36.85,20.67,2880,17.70,240,0,0,0,0,0,0,0
10480_45,JV,2012,8,3,-36.83,20.75,2640,19.90,220,0,0,0,0,0,0,0
10480_46,JV,2012,8,4,-36.83,20.67,2400,18.30,200,0,0,0,0,0,0,0
10480_47,JV,2012,8,5,-36.83,20.63,2544,19.80,212,0,0,0,0,0,0,0
10480_48,JV,2012,8,7,-36.83,20.50,1920,19.20,160,0,0,0,0,0,0,0
10480_49,JV,2012,8,7,-36.83,20.37,2640,19.15,220,0,0,0,0,0,0,0
10480_50,JV,2012,8,8,-36.83,20.17,2640,19.30,220,0,0,0,0,0,0,0
10480_51,JV,2012,8,9,-36.83,20.17,2260,18.60,180,0,0,0,0,0,0,0
10480_52,JV,2012,8,17,-28.75,33.00,3000,22.10,250,0,0,0,0,0,0,0
10480_53,JV,2012,8,18,-29.87,31.95,2880,22.20,240,0,0,0,0,0,0,0
10480_54,JV,2012,8,19,-30.02,31.85,2880,22.20,240,0,0,0,0,0,0,0
10480_55,JV,2012,8,20,-30.00,31.87,3000,22.10,250,0,0,0,0,0,0,0
10480_56,JV,2012,8,21,-30.08,31.78,3000,22.20,250,0,0,0,0,0,0,0
10480_57,JV,2012,8,22,-30.15,31.65,3000,21.90,250,0,0,0,0,0,0,0
10480_58,JV,2012,8,23,-30.97,30.95,3000,21.70,250,0,0,0,0,0,0,0
10480_59,JV,2012,8,24,-30.17,31.67,3000,22.10,250,0,0,0,0,0,0,0
10480_60,JV,2012,8,25,-30.25,31.57,3000,21.50,250,0,0,0,0,0,0,0
10480_61,JV,2012,8,26,-30.17,31.67,3000,21.90,250,0,0,0,0,0,0,0
10480_62,JV,2012,8,27,-30.17,31.53,3000,21.90,250,0,0,0,0,0,0,0
10480_63,JV,2012,8,28,-30.08,31.58,3000,22.00,250,0,0,0,0,0,0,0
10480_64,JV,2012,8,29,-30.08,31.70,3000,22.00,250,0,0,0,0,0,0,0
10480_65,JV,2012,8,30,-30.08,31.70,3000,22.70,250,0,0,0,0,0,0,0
10480_66,JV,2012,8,31,-30.12,31.70,3000,21.20,250,0,0,0,0,0,0,0
10480_67,JV,2012,9,1,-30.13,31.63,3000,22.10,250,0,0,0,0,0,0,0
10480_68,JV,2012,9,2,-30.23,29.97,3000,22.50,250,0,0,0,0,0,0,0
10480_69,JV,2012,9,3,-30.17,31.53,3000,22.20,250,0,0,0,0,0,0,0
